name,is_composer,birth_date,birth_place,death_date,death_place,url
Kaper Bronisław [Bronislau],true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kaper-bronislaw-bronislau-en
Kapuściński Jarosław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kapuscinski-jaroslaw-en
Kapustka Józef,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kapustka-jozef-en
Karałow Andrzej,true,11th January 1991,Łódź,,,https://polmic.pl/en/encyclopedia/subject-entries/k/karalow-andrzej-en
Karczykowski Ryszard,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/karczykowski-ryszard-en
Karczyński Aleksander,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/karczynski-aleksander-en
Karłowicz Mieczysław,true,11th Dec. 1876,Wiszniewo,8th Feb. 1909,the Tatra,https://polmic.pl/en/encyclopedia/subject-entries/k/karlowicz-mieczyslaw-en
Karpeta Piotr,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/karpeta-piotr-en
Karski Dominik,true,24th June 1972,Szczebrzeszyn,,,https://polmic.pl/en/encyclopedia/subject-entries/k/karski-dominik-en
Kaspszyk Jacek,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kaspszyk-jacek-en
Kassern Tadeusz Zygfryd,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kassern-tadeusz-zygfryd-en
Kasztelan Wacław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kasztelan-waclaw-en
Kaszuba Barbara,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kaszuba-barbara-en
Kaszycki Jerzy,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kaszycki-jerzy-en
Kaszycki Lucjan,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kaszycki-lucjan-en
Kataszek Szymon,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kataszek-szymon-en
Katlewicz Jerzy,false,2nd April 1927,Bochnia,16th November 2015,Kraków,https://polmic.pl/en/encyclopedia/subject-entries/k/katlewicz-jerzy-en
Kątski Antoni,true,,,7th December 1899,Ivanchytsi (Ukraine),https://polmic.pl/en/encyclopedia/subject-entries/k/katski-antoni-en
Kątski Apolinary,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/katski-apolinary-en
Katyńska Anna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/katynska-anna-en
Kawalla Bronisława,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kawalla-bronislawa-en
Kawalla Szymon,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kawalla-szymon-en
Kawecka Antonina,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kawecka-antonina-en
Kazuro Stanisław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kazuro-stanislaw-en
Kędracki Leszek,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kedracki-leszek-en
Kędziora Monika,true,25th June 1971,Ostrów Wielkopolski,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kedziora-monika-en
Kennedy Nigel,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kennedy-nigel-en
Kęska Gajusz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/keska-gajusz-en
Kielar-Długosz Agata,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kielar-dlugosz-agata-en
Kielar-Zachłod Joanna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kielar-joanna-en
Kiełb Krystian,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kielb-krystian-en
Kiepura Jan,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kiepura-jan-en
Kierner Stanisław,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kierner-stanislaw-en
Kiesewetter Tomasz,true,8th September 1911,Sosnowiec,29th November 1992,Łódź,https://polmic.pl/en/encyclopedia/subject-entries/k/kiesewetter-tomasz-en
Kilanowicz Zofia,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kilanowicz-zofia-en
Kilar Wojciech,true,17 July 1932,Lviv,29 December 2013,Katowice,https://polmic.pl/en/encyclopedia/subject-entries/k/kilar-wojciech-en
Kisiel Iwona,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kisiel-iwona-en
Kisielewski Stefan,true,7th March 1911,Warsaw,27th Sept. 1991,Warsaw,https://polmic.pl/en/encyclopedia/subject-entries/k/kisielewski-stefan-en
Klauza Michał,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/klauza-michal-en
Klechniowska Anna Maria,true,15th April 1888,Borowka,26th August 1973,Warsaw,https://polmic.pl/en/encyclopedia/subject-entries/k/klechniowska-anna-maria-en
Klecki Paweł,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/klecki-pawel-en
Klejne Henryk,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/klejne-henryk-en
Kleszczewski Andrzej,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kleszczewski-andrzej-en
Klima Szymon,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/klima-szymon-en
Klimek Piotr,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/klimek-piotr-en
Klisowski Ryszard Mieczysław,true,29th October 1937,Łuck,,,https://polmic.pl/en/encyclopedia/subject-entries/k/klisowski-ryszard-mieczyslaw-en
Klocek Adam,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/klocek-adam-en
Kłoczko Rafał,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kloczko-rafal-en
Klonowski Czesław,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/klonowski-czeslaw-en
Kłosiewicz Władysław,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/klosiewicz-wladyslaw-en
Kłosińska Izabela,false,"November 13, 1958",Warsaw,,,https://polmic.pl/en/encyclopedia/subject-entries/k/klosinska-izabela-en
Klukowski Józef Tadeusz,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/klukowski-jozef-tadeusz-en
Kluzowicz Michał,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kluzowicz-michal-en
Kmieć Urszula,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kmiec-urszula-en
Knapik Eugeniusz,true,9th July 1951,Ruda Śląska,,,https://polmic.pl/en/encyclopedia/subject-entries/k/knapik-eugeniusz-en
Knetig Jerzy,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/knetig-jerzy-en
Knittel Krzysztof,true,"May 1, 1947",Warsaw,,,https://polmic.pl/en/encyclopedia/subject-entries/k/knittel-krzysztof-en
Kobiałka Mateusz,true,15th February 1978,Cracow,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kobialka-mateusz-en
Kochan Jacek,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kochan-jacek-en
Kochaniec Konstancja,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kochaniec-konstancja-en
Kochański Paweł,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kochanski-pawel-en
Koczalski Raul,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/koczalski-raul-en
Koczur Maciej,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/koczur-maciej-en
Koffler Józef,true,28th November 1896,Stryj (now the Ukraine),,,https://polmic.pl/en/encyclopedia/subject-entries/k/koffler-jozef-en
Kolberg Henryk Oskar,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kolberg-henryk-oskar-en
Kołcz Małgorzata,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kolcz-malgorzata-en
Koliński Mieczysław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kolinski-mieczyslaw-en
Kołpanowicz Joachim,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kolpanowicz-joachim-en
Komiażyk Magdalena,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/komiazyk-magdalena-en
Kominek Bartłomiej,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kominek-bartlomiej-en
Kominek Mieczysław,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kominek-mieczyslaw-en
Komorowski Ignacy Marceli,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/komorowski-ignacy-marceli-en
Komorowski Piotr A.,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/komorowski-piotr-a-en
Komsta Marzena,true,7th February 1970,Gdynia,,,https://polmic.pl/en/encyclopedia/subject-entries/k/komsta-marzena-en
Konarski Adrian,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/konarski-adrian-en
Kończal Szczepan,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/konczal-szczepan-en
Kondracki Michał,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kondracki-michal-en
Konieczny Zygmunt,true,3rd January 1937,Kraków,,,https://polmic.pl/en/encyclopedia/subject-entries/k/konieczny-zygmunt-en
Konopasek Feliks,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/konopasek-feliks-en
Konowalski Benedykt,true,21st March 1928,Radom,27th January 2021,Warsaw,https://polmic.pl/en/encyclopedia/subject-entries/k/konowalski-benedykt-en
Kontz Jakub,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kontz-jakub-en
Kopczyński Marcin,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kopczynski-marcin-en
Kopoczek Alojzy,false,17th December 1941,Mazańcowice,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kopoczek-alojzy-en
Koprowski Piotr Paweł,true,24th August 1947,Łódź,,,https://polmic.pl/en/encyclopedia/subject-entries/k/koprowski-piotr-pawel-en
Koprowski Wojciech,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/koprowski-wojciech-en
Korczak Janusz Krzysztof Michał,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/korczak-janusz-krzysztof-michal-en
Kord Kazimierz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kord-kazimierz-en
Kordaczuk Jarosław,true,18th August 1967,Biskupiec,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kordaczuk-jaroslaw-en
Kordylasińska Magdalena,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kordylasinska-magdalena-en
Kornowicz Jerzy,true,12th August 1959,Lublin,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kornowicz-jerzy-en
Kortus Jacek,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kortus-jacek-en
Korzeń Krzysztof,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/korzen-krzysztof-en
Korzeniowski Abel,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/korzeniowski-abel-en
Kos-Nowicki Paweł,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kos-nowicki-pawel-en
Kościów Aleksander,true,5th May 1974,Opole,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kosciow-aleksander-en
Kosecka Martyna,true,18th January 1989,Gdynia,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kosecka-martyna-en
Kosecki Kamil,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kosecki-kamil-en
Kosek Jerzy,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kosek-jerzy-en
Kosendiak Andrzej,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kosendiak-andrzej-en
Kossowski Edmund,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kossowski-edmund-en
Kostecki Adam,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kostecki-adam-en
Kostka Violetta,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kostka-violetta-en
Kostorz Helena,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kostorz-helena-en
Koszewski Andrzej,true,"26th July, 1922",Poznań,17th February 2015,Poznań,https://polmic.pl/en/encyclopedia/subject-entries/k/koszewski-andrzej-en
Kot Łukasz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kot-lukasz-en
Kotla Paweł,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kotla-pawel-en
Kotnowska Jadwiga,false,18th August 1957,Warsaw,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kotnowska-jadwiga-en
Kotoński Włodzimierz,true,23rd August 1925,Warsaw,4th September 2014,Warsaw,https://polmic.pl/en/encyclopedia/subject-entries/k/kotonski-wlodzimierz-en
Kotula Franciszek,false,26th March 1900,Głogów Małopolski,22nd April 1983,Rzeszów,https://polmic.pl/en/encyclopedia/subject-entries/k/kotula-franciszek-en
Kovacic Ernst,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kovacic-ernst-en
Kowalczyk Marta,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kowalczyk-marta-en
Kowalewicz Henryk Julian,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kowalewicz-henryk-julian-en
Kowalewski Jakub Wiktor,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kowalewski-jakub-wiktor-en
Kowalewski Sławomir,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kowalewski-slawomir-en
Kowalinska Gosha,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kowalinska-gosha-en
Kowalowski Zenon,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kowalowski-zenon-en
Kowalska-Lasoń Justyna,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kowalska-lason-justyna-en
Kowalski-Banasewicz Bartosz,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kowalski-banasewicz-bartosz-en
Kowalski Mateusz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kowalski-mateusz-en
Kowalski Paweł,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kowalski-pawel-en
Kozakiewicz Krzysztof Jakub,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kozakiewicz-krzysztof-jakub-en
Koziak Bartosz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/koziak-bartosz-en
Koziak Marcin,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/koziak-marcin-en
Koziej Zuzanna,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/koziej-zuzanna-en
Kozińska Dorota,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kozinska-dorota-en
Koźlik Zbigniew,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kozlik-zbigniew-en
Kozłowski Aleksander,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kozlowski-aleksander-en
Kozłowski Jarosław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kozlowski-jaroslaw-en
Kozłowski Krzysztof,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kozlowski-krzysztof-en
Kozłowski Michał,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kozlowski-michal-en
Kozłowski Tadeusz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kozlowski-tadeusz-en
Kozub Zbigniew,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kozub-zbigniew-en
Kozubek Lidia,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kozubek-lidia-en
Krajewski Sebastian,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krajewski-sebastian-en
Krauze Zygmunt,true,19 September 1938,Warsaw,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krauze-zygmunt-en
Krawczyk Agata,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krawczyk-agata-en
Krcha Bartłomiej,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krcha-bartlomiej-en
Kreft Joanna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kreft-joanna-en
Kreiner-Bogdańska Agnieszka,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kreiner-bogdanska-agnieszka-en
Krenz Jan,true,14th July 1926,Włocławek,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krenz-jan-en
Król Waldemar,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krol-waldemar-en
Kroschel Artur,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kroschel-artur-en
Kruczek Zbigniew,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kruczek-zbigniew-en
Krukowska Teresa Maria,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krukowska-teresa-maria-en
Krupowicz Stanisław,true,25th November 1952,Grodno,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krupowicz-stanislaw-en
Kruszczyńska Eliza,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kruszczynska-eliza-en
Kruszewski Adam,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kruszewski-adam-en
Kryger Urszula,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kryger-urszula-en
Krystkowiak Waldemar,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krystkowiak-waldemar-en
Krzanowska Aleksandra,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krzanowska-aleksandra-en
Krzanowska Grażyna,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krzanowska-grazyna-en
Krzanowski Andrzej,true,9th April 1951,Bielsko-Biała,1st October 1990,Czechowice-Dziedzice,https://polmic.pl/en/encyclopedia/subject-entries/k/krzanowski-andrzej-en
Krzemieński Witold,true,20th April 1909,Lviv,27th August 2001,Poznań,https://polmic.pl/en/encyclopedia/subject-entries/k/krzemienski-witold-en
Krzeszowiec Adam,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krzeszowiec-adam-en
Krzeszowiec Szymon,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krzeszowiec-szymon-en
Krzyżaniak Barbara,false,21st July 1924,Szamotuły,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krzyzaniak-barbara-en
Krzyżanowski Tomasz,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/krzyzanowski-tomasz-en
Księżopolska Wanda,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/ksiezopolska-wanda-en
Kubica Arkadiusz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kubica-arkadiusz-en
Kubica Paweł,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kubica-pawel-en
Kucybała Andrzej,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kucybala-andrzej-en
Kuczyński Marek,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kuczynski-marek-en
Kula Miłosz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kula-milosz-en
Kułakowski Leszek,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kulakowski-leszek-en
Kulenty Hanna,true,18th March 1961,Białystok,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kulenty-hanna-en
Kulenty Michał,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kulenty-michal-en
Kulka Konstanty Andrzej,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kulka-konstanty-andrzej-en
Kuls Aleksandra,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kuls-aleksandra-en
Kumięga Tomasz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kumiega-tomasz-en
Kunc Warcisław,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kunc-warcislaw-en
Kunicki Marek,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kunicki-marek-en
Kupczak Sławomir,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kupczak-slawomir-en
Kupiec Ewa,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kupiec-ewa-en
Kur Krzysztof,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kur-krzysztof-en
Kuran Szymon,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kuran-szymon-en
Kurkowicz Joanna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kurkowicz-joanna-en
Kuropaczewski Łukasz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kuropaczewski-lukasz-en
Kurylewicz Andrzej,true,"Nov. 24, 1932",Lwów (Lvov),"April 13, 2007",Konstancin,https://polmic.pl/en/encyclopedia/subject-entries/k/kurylewicz-andrzej-en
Kurzak Aleksandra,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kurzak-aleksandra-en
Kusiewicz Piotr,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kusiewicz-piotr-en
Kuźnik Norbert Mateusz,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kuznik-norbert-mateusz-en
Kwapiński Paweł,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kwapinski-pawel-en
Kwiatkowska Anna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kwiatkowska-anna-en
Kwiatkowska Daria Dobrochna,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kwiatkowska-daria-dobrochna-en
Kwiatkowski Rafał,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kwiatkowski-rafal-en
Kwiatkowski Ryszard,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kwiatkowski-ryszard-en
Kwiecień-Długosz Katarzyna,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kwiecien-dlugosz-katarzyna-en
Kwiecień Mariusz,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kwiecien-mariusz-en
Kwieciński Andrzej,true,11th June 1984,Warsaw,,,https://polmic.pl/en/encyclopedia/subject-entries/k/kwiecinski-andrzej-en
Łabuński Feliks Roderyk,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/labunski-feliks-roderyk-en
Łabuński Wiktor,true,April 14th 1895,St,January 26th 1974,Kansas City (Missouri),https://polmic.pl/en/encyclopedia/subject-entries/l-1/labunski-wiktor-en
Lachert Piotr,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lachert-piotr-en
Lachertowa Hanna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lachertowa-hanna-en
Lachman Wacław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lachman-waclaw-en
Ładysz Bernard,false,24th July 1922,Vilnius,25th July 2020,Warsaw,https://polmic.pl/en/encyclopedia/subject-entries/l-1/ladysz-bernard-en
Ładyżyński Sebastian,true,28th August 1985,Wrocław,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/ladyzynski-sebastian-en
Laks Szymon,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/laks-szymon-en
Łałak Zofia Anna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/lalak-zofia-anna-en
Lalewicz Jerzy,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lalewicz-jerzy-en
Lampart Zbigniew A.,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lampart-zbigniew-a-en
Landowska Wanda,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/landowska-wanda-en
Lange Roderyk,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lange-roderyk-en
Laskowski Mikołaj,true,14th October 1988,Gdynia,,,https://polmic.pl/en/encyclopedia/subject-entries/l/laskowski-mikolaj-en
Lasocki Józef Karol,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lasocki-jozef-karol-en
Lasocki Roman,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lasocki-roman-en
Lasoń Agnieszka,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lason-agnieszka-en
Lasoń Aleksander,true,10 November 1951,Siemianowice Śląskie,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lason-aleksander-en
Lasoń Krzysztof,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lason-krzysztof-en
Lasoń Stanisław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lason-stanislaw-en
Laszczkowski Jacek,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/laszczkowski-jacek-en
Latecki Ryszard,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/latecki-ryszard-en
Ławrynowicz-Just Joanna,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/lawrynowicz-just-joanna-en
Ławrynowicz Mirosław,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/lawrynowicz-miroslaw-en
Ledoff Lena,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/ledoff-lena-en
Lefeld Jerzy,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lefeld-jerzy-en
Lemiszewski Marcin,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lemiszewski-marcin-en
Leopolita Marcin,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/leopolita-marcin-en
Lessel Franciszek,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lessel-franciszek-en
Leszetycki Teodor,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/leszetycki-teodor-en
Lewiecki Paweł,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lewiecki-pawel-en
Lewtak Jan,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lewtak-jan-en
Liban z Legnicy Jerzy,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/liban-z-legnicy-jerzy-en
Liebchen Ewa,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/liebchen-ewa-en
Lindstedt Iwona,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lindstedt-iwona-en
Linette Bogusław,false,19th March 1926,Poznań,,,https://polmic.pl/en/encyclopedia/subject-entries/l/linette-boguslaw-en
Lipiński Karol,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lipinski-karol-en
Lipska-Nakoniecznik Agnieszka,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lipska-nakoniecznik-agnieszka-en
Lisak Magdalena,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lisak-magdalena-en
Lisakowski Jarosław,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lisakowski-jaroslaw-en
Lisiecki Ignacy,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lisiecki-ignacy-en
Lissa Zofia,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lissa-zofia-en
Litwiński Mieczysław,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/litwinski-mieczyslaw-en
Lorenc Michał,true,5th October 1955,Warsaw,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lorenc-michal-en
Lorent Leszek,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lorent-leszek-en
Łosakiewicz Paweł,false,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/losakiewicz-pawel-en
Łowżył Zbigniew,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l-1/lowzyl-zbigniew-en
Lubieniecki Ryszard,true,,,,,https://polmic.pl/en/encyclopedia/subject-entries/l/lubieniecki-ryszard-en
